Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"90974","1","2021-03-22 04:59:44","2","131","<machine-learning><python><interpretation>","2",""
"90975","1","2021-03-22 05:52:10","0","104","<python><keras><tensorflow><jupyter><mnist>","1",""
"90976","2","2021-03-22 06:33:36","0","","","",""
"90979","2","2021-03-22 08:48:26","0","","","",""
"90980","1","2021-03-22 08:58:30","0","68","<feature-engineering><mlops>","0",""
"90981","1","2021-03-22 09:48:58","0","299","<python><keras><time-series><autoencoder><anomaly-detection>","1",""
"518","1","2014-06-21 10:55:41","-6","237","<machine-learning><clustering>","1","0"
"519","2","2014-06-21 12:59:15","2","","","",""
"520","2","2014-06-21 19:13:47","3","","","",""
"521","2","2014-06-22 12:02:52","2","","","",""
"522","2","2014-06-22 13:18:38","2","","","",""
"523","2","2014-06-22 16:03:39","2","","","",""
"525","2","2014-06-22 18:35:22","15","","","",""
"526","2","2014-06-22 18:50:07","2","","","",""
"527","1","2014-06-22 21:45:35","9","2227","<algorithms><similarity>","3",""
"529","2","2014-06-23 03:44:57","4","","","",""
"530","1","2014-06-23 04:39:26","5","1226","<machine-learning>","2",""
"531","1","2014-06-23 07:03:15","16","6283","<machine-learning><python><classification><logistic-regression>","2",""
"532","2","2014-06-23 08:03:50","8","","","",""
"533","2","2014-06-23 08:13:22","11","","","",""
"534","2","2014-06-23 09:23:27","3","","","",""
"535","2","2014-06-23 09:42:46","3","","","",""
"536","1","2014-06-23 11:03:09","6","394","<data-cleaning>","7",""
"538","1","2014-06-23 13:31:41","5","366","<machine-learning>","2",""
"539","2","2014-06-23 13:36:18","5","","","",""
"540","1","2014-06-23 15:38:10","0","1020","<knowledge-base><dataset>","4",""
"541","2","2014-06-23 15:48:10","2","","","",""
"543","2","2014-06-23 17:50:51","1","","","",""
"544","2","2014-06-23 17:56:32","5","","","",""
"545","2","2014-06-23 18:38:34","3","","","",""
"546","2","2014-06-23 18:56:11","12","","","",""
"548","1","2014-06-23 23:20:36","11","3977","<machine-learning><feature-selection><time-series>","4",""
"549","2","2014-06-24 00:54:13","2","","","",""
"550","2","2014-06-24 03:50:41","2","","","",""
"552","2","2014-06-24 07:03:35","2","","","",""
"554","1","2014-06-24 07:29:57","13","813","<statistics><dataset>","6",""
"555","2","2014-06-24 07:35:16","15","","","",""
"556","2","2014-06-24 08:09:49","8","","","",""
"559","1","2014-06-24 12:28:10","17","3134","<machine-learning>","5",""
"560","2","2014-06-24 12:55:26","4","","","",""
"561","2","2014-06-24 13:34:12","8","","","",""
"562","2","2014-06-24 15:44:52","3","","","",""
"563","2","2014-06-24 15:55:37","3","","","",""
"564","1","2014-06-24 18:59:30","5","331","<visualization><javascript>","2",""
"565","1","2014-06-24 19:43:24","11","19014","<machine-learning><python><algorithms><scikit-learn><kaggle>","3",""
"566","1","2014-06-24 17:06:10","6","1960","<nlp><named-entity-recognition>","1",""
"567","2","2014-06-24 20:28:33","5","","","",""
"568","2","2014-06-24 20:34:18","3","","","",""
"569","2","2014-06-24 20:35:44","1","","","",""
"570","2","2014-06-25 00:13:50","2","","","",""
"571","1","2014-06-25 02:33:22","5","748","<statistics>","1",""
"572","2","2014-06-25 03:11:02","5","","","",""
"573","2","2014-06-25 03:30:19","2","","","",""
"574","2","2014-06-25 07:22:33","2","","","",""
"575","2","2014-06-25 09:19:25","3","","","",""
"576","2","2014-06-25 10:15:31","1","","","",""
"577","2","2014-06-25 10:59:56","2","","","",""
"580","2","2014-06-25 14:30:10","5","","","",""
"581","2","2014-06-25 14:36:29","32","","","",""
"582","2","2014-06-25 14:43:53","4","","","",""
"583","2","2014-06-25 15:42:19","4","","","",""
"584","2","2014-06-25 15:46:21","7","","","",""
"585","2","2014-06-25 15:53:30","6","","","",""
"586","1","2014-06-25 17:37:23","7","2398","<nlp><text-mining>","1",""
"587","1","2014-06-25 18:06:14","14","29946","<dataset>","3",""
"588","2","2014-06-25 18:12:04","7","","","",""
"591","2","2014-06-26 06:51:12","3","","","",""
"592","2","2014-06-26 07:41:52","4","","","",""
"593","2","2014-06-26 08:01:40","3","","","",""
"594","1","2014-06-26 12:11:51","5","668","<machine-learning><classification><google><search>","4",""
"595","1","2014-06-26 12:25:55","2","2193","<machine-learning><data-mining><algorithms><neural-network>","3",""
"596","1","2014-06-26 13:32:18","10","943","<dataset><graphs>","3",""
"597","2","2014-06-26 13:45:16","3","","","",""
"598","2","2014-06-26 14:17:44","2","","","",""
"599","2","2014-06-26 14:21:10","1","","","",""
"600","1","2014-06-26 14:39:06","11","2445","<algorithms>","4",""
"602","2","2014-06-26 16:19:46","3","","","",""
"603","2","2014-06-26 18:01:06","4","","","",""
"604","2","2014-06-26 19:16:31","2","","","",""
"605","1","2014-06-26 19:23:46","6","3091","<machine-learning><statistics><recommender-system><feature-selection>","1",""
"606","2","2014-06-26 20:49:38","3","","","",""
"607","1","2014-06-26 22:17:52","4","1525","<tools><software-recommendation>","2",""
"33349","2","2018-06-19 02:00:41","2","","","",""
"33350","1","2018-06-19 02:05:03","0","1723","<python><neural-network><tensorflow><regression>","1",""
"33351","1","2018-06-19 03:24:09","3","67356","<r><homework>","1",""
"33352","1","2018-06-19 04:11:59","3","33053","<pandas><data-science-model><matplotlib>","2",""
"33353","2","2018-06-19 04:36:43","1","","","",""
"33354","2","2018-06-19 04:44:43","6","","","",""
"33358","2","2018-06-19 05:51:28","2","","","",""
"33359","1","2018-06-19 05:54:21","1","474","<linear-regression><orange>","1",""
"33360","2","2018-06-19 06:10:07","1","","","",""
"33361","2","2018-06-19 06:44:24","0","","","",""
"33362","2","2018-06-19 07:06:42","1","","","",""
"33364","1","2018-06-19 09:23:41","4","5361","<keras>","1",""
"33366","2","2018-06-19 10:16:02","1","","","",""
"33368","1","2018-06-19 10:38:03","-1","44","<r><random-forest><multiclass-classification><binary>","1",""
"33370","1","2018-06-19 11:22:47","0","4672","<python><pandas><ipython>","1",""
"33373","1","2018-06-19 12:15:20","0","1156","<machine-learning><python><deep-learning><rnn><lstm>","3",""
"33374","2","2018-06-19 12:17:19","1","","","",""
"33375","2","2018-06-19 12:39:22","2","","","",""
"33376","1","2018-06-19 12:43:21","0","3658","<r><data-mining><data><plotting><ggplot2>","2",""
"33377","1","2018-06-19 12:44:24","1","26894","<keras><image-classification><indexing>","1",""
"33378","2","2018-06-19 12:57:45","1","","","",""
"33379","2","2018-06-19 13:15:39","1","","","",""
"33380","2","2018-06-19 13:41:24","0","","","",""
"33381","1","2018-06-19 14:28:21","1","1278","<machine-learning><word2vec>","1",""
"33383","1","2018-06-19 15:03:55","2","365","<dataset><bigdata>","2",""
"33384","2","2018-06-19 15:08:15","0","","","",""
"33385","2","2018-06-19 15:11:05","2","","","",""
"33386","1","2018-06-19 16:09:57","8","18630","<deep-learning><nlp><text-mining><reinforcement-learning><named-entity-recognition>","1",""
"33387","2","2018-06-19 16:34:02","3","","","",""
"33388","2","2018-06-19 16:39:46","1","","","",""
"33389","1","2018-06-19 17:09:56","0","195","<keras><cnn><reinforcement-learning>","1",""
"33390","2","2018-06-19 17:29:58","1","","","",""
"33392","1","2018-06-19 19:04:48","0","381","<classification><matlab><self-study><boosting>","2",""
"33393","1","2018-06-19 19:46:36","5","11656","<deep-learning><lstm>","2",""
"33394","1","2018-06-19 20:05:20","1","825","<nlp><keras><word2vec><word-embeddings><sentiment-analysis>","1",""
"33397","2","2018-06-19 22:22:04","2","","","",""
"33398","1","2018-06-19 22:32:45","3","1248","<machine-learning><random-forest><cross-validation><class-imbalance>","3",""
"33401","2","2018-06-20 00:03:40","-2","","","",""
"33402","2","2018-06-20 00:20:26","0","","","",""
"33403","1","2018-06-20 01:08:48","1","268","<data-science-model><pyspark><h2o>","1",""
"33406","1","2018-06-20 03:53:45","0","667","<machine-learning>","1",""
"33407","1","2018-06-20 04:15:07","1","1081","<python><pandas><sql>","1",""
"33412","1","2018-06-20 07:51:12","1","2474","<neural-network><deep-learning><keras><lstm><rnn>","2",""
"33414","2","2018-06-20 08:07:33","2","","","",""
"33415","2","2018-06-20 08:17:30","1","","","",""
"33417","1","2018-06-20 09:24:57","1","119","<neural-network><deep-learning><convolution>","0",""
"33418","2","2018-06-20 10:10:06","0","","","",""
"33419","1","2018-06-20 10:17:00","2","3113","<predictive-modeling><parameter>","1",""
"33420","2","2018-06-20 11:00:49","1","","","",""
"33421","1","2018-06-20 11:52:52","1","281","<keras><tensorflow><cross-validation><convolutional-neural-network><data-augmentation>","0",""
"33423","1","2018-06-20 12:49:09","0","2801","<neural-network><deep-learning><rnn>","1",""
"33426","2","2018-06-20 14:04:12","0","","","",""
"33427","1","2018-06-20 14:45:12","0","44","<recommender-system>","1",""
"33429","2","2018-06-20 15:21:41","3","","","",""
"33431","2","2018-06-20 17:00:11","17","","","",""
"33432","2","2018-06-20 17:13:49","1","","","",""
"33433","2","2018-06-20 17:15:13","0","","","",""
"33434","1","2018-06-20 18:51:00","0","279","<deep-learning><time-series><statistics><data-analysis><anomaly>","1",""
"33435","1","2018-06-20 19:45:59","0","90","<machine-learning><data-mining><statistics><data-science-model>","1",""
"33436","2","2018-06-20 19:56:27","0","","","",""
"33437","2","2018-06-20 20:09:05","1","","","",""
"33439","2","2018-06-20 20:22:34","1","","","",""
"33441","1","2018-06-20 21:00:41","2","57","<orange>","1",""
"33442","1","2018-06-20 21:20:41","6","8775","<machine-learning><neural-network><deep-learning>","2",""
"33443","2","2018-06-20 21:40:28","5","","","",""
"33444","1","2018-06-20 21:46:57","0","2502","<machine-learning><lstm><machine-translation><sequence-to-sequence>","2",""
"33445","2","2018-06-20 22:18:34","2","","","",""
"33446","2","2018-06-20 22:30:45","2","","","",""
"33448","1","2018-06-21 01:27:33","4","287","<clustering>","2",""
"33449","2","2018-06-21 02:18:33","0","","","",""
"33450","1","2018-06-21 03:02:37","1","1235","<neural-network><deep-learning>","1","0"
"33451","2","2018-06-21 05:21:24","1","","","",""
"33452","2","2018-06-21 06:58:24","6","","","",""
"33454","1","2018-06-21 07:24:56","2","62","<machine-learning><neural-network>","1",""
"33455","2","2018-06-21 08:06:37","0","","","",""
"33456","1","2018-06-21 08:28:23","1","721","<visualization><linear-regression><tsne>","1",""
"33457","2","2018-06-21 09:04:01","6","","","",""
"63801","2","2019-11-26 14:32:41","1","","","",""
"63802","1","2019-11-26 14:39:08","0","45","<deep-learning><keras><reinforcement-learning>","0",""
"63803","2","2019-11-26 14:55:53","1","","","",""
"63804","2","2019-11-26 15:09:35","6","","","",""
"63805","1","2019-11-26 15:10:03","1","20","<deep-learning><classification><optimization><loss-function><probability>","0",""
"63806","1","2019-11-26 15:20:27","0","44","<statistics><feature-selection><distribution>","1",""
"63807","1","2019-11-26 15:34:34","1","19","<machine-learning><deep-learning><rnn><derivation>","0",""
"63808","2","2019-11-26 15:54:13","0","","","",""
"63811","2","2019-11-26 17:30:33","1","","","",""
"63812","2","2019-11-26 18:38:25","1","","","",""
"63813","1","2019-11-26 19:07:31","1","2988","<nlp><dataset><text-mining><topic-model>","1",""
"63816","2","2019-11-26 20:19:17","1","","","",""
"63817","1","2019-11-26 20:51:49","0","1665","<classification><r><random-forest><overfitting>","1",""
"63818","2","2019-11-26 20:53:40","1","","","",""
"63819","1","2019-11-26 21:19:02","1","93","<neural-network><deep-learning><image-classification><colab>","1",""
"63822","1","2019-11-26 23:23:07","2","229","<deep-learning><cnn><lstm><rnn><sequence>","1",""
"63824","2","2019-11-27 02:06:37","0","","","",""
"63825","2","2019-11-27 02:31:40","0","","","",""
"63826","1","2019-11-27 03:57:32","4","14221","<apache-spark><pyspark>","1",""
"63827","1","2019-11-27 04:39:14","2","409","<reinforcement-learning><dqn><ai><actor-critic><monte-carlo>","1",""
"63828","1","2019-11-27 05:05:04","1","809","<classification><regression><predictive-modeling><model-selection><features>","2",""
"63829","2","2019-11-27 05:42:34","2","","","",""
"63831","1","2019-11-27 07:01:44","6","2631","<xgboost><lightgbm><pruning><gradient-boosting-decision-trees>","1","0"
"63832","2","2019-11-27 07:06:45","3","","","",""
"63834","2","2019-11-27 07:26:55","2","","","",""
"63835","2","2019-11-27 07:34:04","6","","","",""
"63836","1","2019-11-27 08:08:34","0","43","<deep-learning><loss-function><object-detection><overfitting>","0",""
"63838","2","2019-11-27 08:35:19","1","","","",""
"63839","1","2019-11-27 09:42:22","2","726","<nlp><named-entity-recognition>","1",""
"63842","1","2019-11-27 11:07:59","3","304","<predictive-modeling><multiclass-classification><class-imbalance><performance><sampling>","2",""
"63846","2","2019-11-27 11:28:28","2","","","",""
"63848","1","2019-11-27 11:59:15","0","121","<keras><lstm><deep-learning>","1",""
"63850","2","2019-11-27 12:26:02","0","","","",""
"63851","2","2019-11-27 12:37:36","0","","","",""
"63852","2","2019-11-27 12:38:18","1","","","",""
"63854","2","2019-11-27 12:43:32","1","","","",""
"63855","1","2019-11-27 12:54:54","3","2260","<machine-learning><dataset><kaggle><google>","2",""
"63856","2","2019-11-27 13:09:59","3","","","",""
"63857","1","2019-11-27 13:11:23","1","297","<feature-engineering><preprocessing><categorical-data><correlation>","3",""
"63858","2","2019-11-27 13:16:23","1","","","",""
"63860","1","2019-11-27 13:40:55","0","690","<machine-learning><neural-network><deep-learning><classification><image-classification>","1",""
"63861","2","2019-11-27 14:25:07","0","","","",""
"63863","1","2019-11-27 14:49:14","1","75","<machine-learning><python><statistics><data-science-model>","0",""
"63864","2","2019-11-27 15:08:24","2","","","",""
"63865","2","2019-11-27 15:24:59","1","","","",""
"63867","1","2019-11-27 15:36:57","0","1846","<xgboost><python-3.x>","1",""
"63868","1","2019-11-27 15:46:19","0","21","<deep-learning><dataset><image-classification><training><multilabel-classification>","0",""
"63869","2","2019-11-27 16:36:39","3","","","",""
"63870","2","2019-11-27 16:52:26","2","","","",""
"63871","2","2019-11-27 16:53:16","0","","","",""
"63872","1","2019-11-27 17:17:53","3","6357","<machine-learning><classification><xgboost>","1",""
"63874","1","2019-11-27 17:42:07","2","111","<python><graphs><networkx>","2",""
"63875","1","2019-11-27 17:48:16","0","65","<machine-learning><classification><multilabel-classification><accuracy>","2",""
"63878","1","2019-11-27 18:12:52","0","28","<python><deep-learning><autoencoder><gan>","1",""
"63879","1","2019-11-27 18:15:56","2","253","<gradient-descent>","1",""
"63880","1","2019-11-27 18:57:12","0","154","<nlp><reinforcement-learning>","2",""
"63881","2","2019-11-27 19:02:45","3","","","",""
"63882","1","2019-11-27 19:06:27","2","20","<nlp><reinforcement-learning><chatbot>","0",""
"63883","2","2019-11-27 19:42:30","1","","","",""
"63885","1","2019-11-27 20:05:25","1","24","<machine-learning><keras>","1",""
"63886","2","2019-11-27 20:33:07","2","","","",""
"63887","2","2019-11-27 20:45:33","1","","","",""
"63888","2","2019-11-27 20:55:34","2","","","",""
"63889","2","2019-11-27 21:01:13","3","","","",""
"63890","2","2019-11-27 22:08:38","0","","","",""
"90982","1","2021-03-22 10:55:04","0","612","<machine-learning><python><keras><scikit-learn><overfitting>","1",""
"90983","2","2021-03-22 10:57:38","0","","","",""
"90984","2","2021-03-22 11:26:10","1","","","",""
"90986","2","2021-03-22 12:24:54","1","","","",""
"90987","2","2021-03-22 13:07:53","0","","","",""
"90992","1","2021-03-22 14:04:42","1","113","<python-3.x><ranking><aggregation><groupby><mongodb>","0",""
"90993","1","2021-03-22 15:02:30","0","27","<classification><time-series><sequence>","0",""
